Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
Altered cerebral benzodiazepine receptor binding in post-traumatic stress disorder,Nugent,Paul J. Carlson;Alexander Neumeister;Wayne C. Drevets;Omer Bonne;Inbal Reuveni;Alicja Lerner;Dennis S. Charney;Allison C. Nugent;Meena Vythilingam;Jessica Gill,2018-12-01,2,Translational Psychiatry,,10.1038/s41398-018-0257-9,30287828,85054428567,"('2-s2.0-85054428567', 'Nugent')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85054428567,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054428567&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054428567&origin=inward
Neurophysiological Changes Associated with Antidepressant Response to Ketamine Not Observed in a Negative Trial of Scopolamine in Major Depressive Disorder,Nugent,Carlos A. Zarate;Marc S. Lener;Lawrence Park;Jessica Ellis;Cristan Farmer;Allison C. Nugent;Joanna Szczepanik;Maura Furey,2018-09-01,12,International Journal of Neuropsychopharmacology,10-18,10.1093/ijnp/pyy051,30184133,85057790880,"('2-s2.0-85057790880', 'Nugent')",Article,NARSAD,https://api.elsevier.com/content/abstract/scopus_id/85057790880,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057790880&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057790880&origin=inward
Glutamatergic signaling drives ketamine-mediated response in depression: Evidence from dynamic causal modeling,Nugent,Carlos A. Zarate;Kathleen E. Wills;Julia S. Yarrington;Allison C. Nugent;Jessica R. Gilbert,2018-01-01,7,International Journal of Neuropsychopharmacology,740-747,10.1093/ijnp/pyy041,29668918,85055321060,"('2-s2.0-85055321060', 'Nugent')",Article,NARSAD,https://api.elsevier.com/content/abstract/scopus_id/85055321060,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055321060&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055321060&origin=inward
Ketamine normalizes brain activity during emotionally valenced attentional processing in depression,Nugent,Carlos A. Zarate;Maura L. Furey;Jessica L. Reed;Joanna E. Szczepanik;Jennifer W. Evans;Allison C. Nugent,2018-01-01,13,NeuroImage: Clinical,92-101,10.1016/j.nicl.2018.07.006,30094160,85049802328,"('2-s2.0-85049802328', 'Nugent')",Article,NARSAD,https://api.elsevier.com/content/abstract/scopus_id/85049802328,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049802328&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049802328&origin=inward
Evaluating corrections for Eddy-currents and other EPI distortions in diffusion MRI: methodology and a dataset for benchmarking,Pierpaoli,Amritha Nayak;Carlo Pierpaoli;M. Okan Irfanoglu;Joelle Sarlls,2019-04-01,2,Magnetic Resonance in Medicine,2774-2787,10.1002/mrm.27577,30394561,85056086505,"('2-s2.0-85056086505', 'Pierpaoli')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85056086505,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056086505&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056086505&origin=inward
Neurobiological Markers of Resilience to Depression Following Childhood Maltreatment: The Role of Neural Circuits Supporting the Cognitive Control of Emotion,Pine,Katie A. McLaughlin;Jessica L. Jenness;Alexandra M. Rodman;David G. Weissman;Daniel S. Pine,2019-09-15,9,Biological Psychiatry,464-473,10.1016/j.biopsych.2019.04.033,31292066,85068373371,"('2-s2.0-85068373371', 'Pine')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85068373371,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068373371&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068373371&origin=inward
Changes in the dynamic network structure of PTSD symptoms pre-to-post combat,Pine,Ariel Ben Yehuda;Gad Lubin;Daniel S. Pine;Yair Bar-Haim;Ilan Wald;Adva Segal;Eyal Fruchter;Keren Ginat,2020-04-01,1,Psychological Medicine,746-753,10.1017/S0033291719000539,30919787,85063626687,"('2-s2.0-85063626687', 'Pine')",Article,ISF,https://api.elsevier.com/content/abstract/scopus_id/85063626687,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063626687&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063626687&origin=inward
Differential engagement of cognitive control regions and subgenual cingulate based upon presence or absence of comorbid anxiety with depression,Pine,Lisanne M. Jenkins;Alessandra M. Passarotti;Scott A. Langenecker;Yi Shin Chang;Katie L. Bessette;Kristy A. Skerrett;Samantha D. Corwin;Natania A. Crane;Jonathan P. Stange;Jon Kar Zubieta;Víctor G. Patrón;Daniel S. Pine,2018-12-01,1,Journal of Affective Disorders,371-380,10.1016/j.jad.2018.07.082,30145507,85051920438,"('2-s2.0-85051920438', 'Pine')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85051920438,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051920438&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051920438&origin=inward
The integration of functional brain activity from adolescence to adulthood,Pine,Ellen Leibenluft;Sophia Frangou;Monique Ernst;Prantik Kundu;Dana Rosen;Wen Ming Luh;Peter A. Bandettini;Brenda E. Benson;Daniel S. Pine,2018-04-04,7,Journal of Neuroscience,3559-3570,10.1523/JNEUROSCI.1864-17.2018,29487126,85051138382,"('2-s2.0-85051138382', 'Pine')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85051138382,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051138382&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051138382&origin=inward
7 T MRI reveals hippocampal structural abnormalities associated with memory intrusions in childhood-onset schizophrenia,Rapoport,Diane Broadnax;Peter Gochman;Xueping Zhou;Adam Thomas;Dale Zhou;Siyuan Liu;Judith Rapoport;Rebecca Berman,2018-12-01,0,Schizophrenia Research,431-432,10.1016/j.schres.2018.07.023,30029830,85057850353,"('2-s2.0-85057850353', 'Rapoport')",Letter,,https://api.elsevier.com/content/abstract/scopus_id/85057850353,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057850353&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057850353&origin=inward
Imaging of meningeal inflammation should become part of the routine MRI protocol – Yes,Reich,Martina Absinta;Daniel S. Reich,2019-03-01,2,Multiple Sclerosis Journal,330-331,10.1177/1352458518794082,,85060215290,"('2-s2.0-85060215290', 'Reich')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85060215290,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060215290&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060215290&origin=inward
Spatial distribution of multiple sclerosis lesions in the cervical spinal cord,Reich,Yasuhiko Tachibana;Constantina Andrada Treaba;Dominique Eden;Sara M. Dupont;Josefina Maranzano;Yaou Liu;Sridar Narayanan;Seth A. Smith;Pierre Labauge;Henitsoa Rasoanandrianina;Jean Pelletier;Bertrand Audoin;Gilles Edan;Julien Cohen-Adad;Massimo Filippi;Jean Christophe Brisset;Masaaki Hori;Paola Valsasina;Anne Kerbrat;Erik Charlson;Ren Zhuoquiong;Shahamat Tauhid;Jan Hillert;Tobias Granberg;Maria A. Rocca;Jason Talbott;Olga Ciccarelli;Russell Ouellette;Marios Yiannakas;Benjamin De Leener;Elise Bannier;Ferran Prados;Govind Nair;Caterina Mainero;Timothy M. Shepherd;Charley Gros;Daniel S. Reich;Rohit Bakshi;Kouhei Kamiya;Hugh Kearney;Atef Badji;Virginie Callot;Jennifer Lefeuvre;Lydia Chougar;Leszek Stawiarz,2019-03-01,15,Brain,633-646,10.1093/brain/awy352,30715195,85062529087,"('2-s2.0-85062529087', 'Reich')",Article,DOD,https://api.elsevier.com/content/abstract/scopus_id/85062529087,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85062529087&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062529087&origin=inward
A deep learning based anti-aliasing self super-resolution algorithm for MRI,Reich,Jonghye Woo;Pascal Sati;Jerry L. Prince;Daniel S. Reich;Can Zhao;Dzung L. Pham;Jiwon Oh;Blake E. Dewey;Aaron Carass;Peter A. Calabresi,2018-01-01,6,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),100-108,10.1007/978-3-030-00928-1_12,,85054053751,"('2-s2.0-85054053751', 'Reich')",Conference Paper,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85054053751,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054053751&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054053751&origin=inward
Multisite reliability and repeatability of an advanced brain MRI protocol,Reich,Govind Nair;Katherine Powers;Ian Tagge;Daniel S. Reich;Nico Papinutto;Rohit Bakshi;Daniel Pelletier;Roland G. Henry;Jiwon Oh;Peter A. Calabresi;Nancy L. Sicotte;Russell Shinohara;William D. Rooney;John Grinstead;Daniel L. Schwartz;R. Todd Constable;Sinyeob Ahn,2019-01-01,7,Journal of Magnetic Resonance Imaging,878-888,10.1002/jmri.26652,30652391,85060152881,"('2-s2.0-85060152881', 'Reich')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85060152881,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060152881&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060152881&origin=inward
Association between childhood anhedonia and alterations in large-scale resting-state networks and task-evoked activation,Stringaris,Narun Pornpattananangkul;Ellen Leibenluft;Daniel S. Pine;Argyris Stringaris,2019-06-01,7,JAMA Psychiatry,624-633,10.1001/jamapsychiatry.2019.0020,30865236,85063004708,"('2-s2.0-85063004708', 'Stringaris')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85063004708,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063004708&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063004708&origin=inward
Structural Brain Connectivity in Childhood Disruptive Behavior Problems: A Multidimensional Approach,Stringaris,Steven A. Kushner;Tonya White;Koen Bolhuis;James J. Hudziak;Argyris Stringaris;Ryan L. Muetzel;Manon H.J. Hillegers;Henning Tiemeier;Vincent W.V. Jaddoe,2019-02-15,4,Biological Psychiatry,336-344,10.1016/j.biopsych.2018.07.005,30119874,85051521885,"('2-s2.0-85051521885', 'Stringaris')",Article,EUR,https://api.elsevier.com/content/abstract/scopus_id/85051521885,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051521885&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051521885&origin=inward
Early variations in white matter microstructure and depression outcome in adolescents with subthreshold depression,Stringaris,Eric Artiges;Vincent Frouin;Eleni Tzavara;Argyris Stringaris;Marie Laure Paillère Martinot;Patricia Conrod;Andreas Heinz;Arun L.W. Bokde;Jean Luc Martinot;Maren Struve;Uli Bromberg;Hélène Vulser;Frauke Nees;Yvonne Grimmer;Rüdiger Brühl;Hervé Lemaitre;Charbel Massaad;Robert Goodman;Robert Whelan;Tomas Paus;Christian Büchel;Herta Flor;Betteke M. Van Noort;Gareth J. Barker;Luise Poustka;Viola Kappel;Henrik Walter;Penny Gowland;Sylvane Desrivières;Hugh Garavan;Michael N. Smolka;Anna Cattrell;Sarah Rodehacke;Jani Penttilä;Juergen Gallinat;Gunter Schumann;Tobias Banaschewski;Dimitri Papadopoulos-Orfanos;Tahmine Fadai;Ruben Miranda,2018-12-01,5,American Journal of Psychiatry,1255-1264,10.1176/appi.ajp.2018.17070825,30111185,85057593778,"('2-s2.0-85057593778', 'Stringaris')",Article,WT,https://api.elsevier.com/content/abstract/scopus_id/85057593778,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057593778&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057593778&origin=inward
Reward processing in depression: A conceptual and meta-analytic review across fMRI and EEG studies,Stringaris,Pablo Vidal-Ribas;Ellen Leibenluft;Ariela Kaiser;Hanna Keren;Argyris Stringaris;George A. Buzzell;Liana Meffert;Pedro M. Pan;Melissa A. Brotman;Selina Wolke;Daniel S. Pine;Georgia O'Callaghan,2018-11-01,40,American Journal of Psychiatry,1111-1120,10.1176/appi.ajp.2018.17101124,29921146,85056342442,"('2-s2.0-85056342442', 'Stringaris')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85056342442,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056342442&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056342442&origin=inward
Distinct brain structure and behavior related to ADHD and conduct disorder traits,Stringaris,Vincent Frouin;Gareth Barker;Argyris Stringaris;Marie Laure Paillère Martinot;Tomáš Paus;Andreas Heinz;Arun L.W. Bokde;Jean Luc Martinot;Patricia Conrod;Uli Bromberg;Maren Struve;Nora C. Vetter;Frauke Nees;Yvonne Grimmer;Christoph Abé;Charlotte Nymberg Thunell;Dimitri Papadopoulos Orfanos;Erin Burke Quinlan;Robert Whelan;Christian Büchel;Herta Flor;Bernd Ittermann;Luise Poustka;Viola Kappel;Henrik Walter;Frida Bayard;Penny Gowland;Sylvane Desrivières;Hugh Garavan;Michael N. Smolka;Jani Penttilä;Gunter Schumann;Tobias Banaschewski;Predrag Petrovic;Tahmine Fadai;Rita Almeida;Betteke van Noort,2018-01-01,3,Molecular Psychiatry,,10.1038/s41380-018-0202-6,,85052304815,"('2-s2.0-85052304815', 'Stringaris')",,,https://api.elsevier.com/content/abstract/scopus_id/85052304815,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052304815&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052304815&origin=inward
Functional MRI and direct cortical stimulation: Prediction of postoperative language decline,Theodore,Sara K. Inati;William D. Gaillard;Rachel Rolinski;Leigh N. Sepeta;Edythe Wiggs;Alison Austermuehle;Kareem A. Zaghloul;William H. Theodore;Shubhi Agrawal,2019-03-01,4,Epilepsia,560-570,10.1111/epi.14666,30740700,85061441395,"('2-s2.0-85061441395', 'Theodore')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85061441395,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061441395&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061441395&origin=inward
fMRI prediction of naming change after adult temporal lobe epilepsy surgery: Activation matters,Theodore,Eric J. Emery;Xiaozhen You;Ashley N. Zachery;Eleanor J. Fanto;Kareem Zaghloul;Sara K. Inati;William D. Gaillard;Leigh N. Sepeta;Edythe Wiggs;Gina Norato;William H. Theodore;Sierra C Germeyan;Madison M. Berl;Chelsea L. Black,2019-03-01,5,Epilepsia,527-538,10.1111/epi.14656,30740666,85061500598,"('2-s2.0-85061500598', 'Theodore')",Article,AAN,https://api.elsevier.com/content/abstract/scopus_id/85061500598,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061500598&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061500598&origin=inward
"A functional dissociation of face-, body- and scene-selective brain areas based on their response to moving and static stimuli",Ungerleider,Geena Ianni;Leslie G. Ungerleider;David Pitcher,2019-12-01,4,Scientific Reports,,10.1038/s41598-019-44663-9,31160680,85066625037,"('2-s2.0-85066625037', 'Ungerleider')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85066625037,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85066625037&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85066625037&origin=inward
The fusiform and occipital face areas can process a nonface category equivalently to faces,Ungerleider,Leslie G. Ungerleider;Zaid N. Safiullah;Valentinos Zachariou,2017-01-01,2,Journal of Cognitive Neuroscience,1499-1516,10.1162/jocn_a_01288,29877768,85052691396,"('2-s2.0-85052691396', 'Ungerleider')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85052691396,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052691396&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052691396&origin=inward
Left-shifting prism adaptation boosts reward-based learning,Wassermann,Zaynah M. Alam;Michael Freedberg;Selene Schintu;Sarah Shomstein;Eric M. Wassermann,2018-12-01,2,Cortex,279-286,10.1016/j.cortex.2018.09.021,30399479,85055890342,"('2-s2.0-85055890342', 'Wassermann')",Article,NSF,https://api.elsevier.com/content/abstract/scopus_id/85055890342,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055890342&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055890342&origin=inward
Central vein sign differentiates Multiple Sclerosis from central nervous system inflammatory vasculopathies,Reich,Niloufar Sadeghi;Lorenzo Emmi;Martina Absinta;Vittorio Martinelli;Bernard Dachy;Gaetano Perrotta;Alessandro Barilaro;Massimo Filippi;Luca Massacesi;Matteo Grammatico;Domenico Prisco;Roberta Scotti;Pascal Sati;Gregorio Spagni;Anna Maria Repice;Pietro Maggi;Luisa Vuolo;Daniel S. Reich;Giovanna Carlucci;Giacomo Emmi,2018-02-01,46,Annals of Neurology,283-294,10.1002/ana.25146,29328521,85042290887,"('2-s2.0-85042290887', 'Reich')",Article,CNHF,https://api.elsevier.com/content/abstract/scopus_id/85042290887,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042290887&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042290887&origin=inward
Impact of time-of-day on diffusivity measures of brain tissue derived from diffusion tensor imaging,Baker,Amrita Nayak;Neda Sadeghi;Joelle Sarlls;Chris I. Baker;Aaron Trefler;Carlo Pierpaoli;Cibu Thomas,2018-06-01,11,NeuroImage,25-34,10.1016/j.neuroimage.2018.02.026,29458189,85042380945,"('2-s2.0-85042380945', 'Baker')",Article,NIBIB,https://api.elsevier.com/content/abstract/scopus_id/85042380945,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042380945&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042380945&origin=inward
Improved visualization of cortical lesions in multiple sclerosis using 7T MP2RAGE,Cortese,V. Sethi;E. S. Beck;B. Dewey;P. Bhargava;P. Sati;D. S. Reich;I. C. Cortese;G. Nair;T. Kober,2018-03-01,18,American Journal of Neuroradiology,459-466,10.3174/ajnr.A5534,29439120,85043684245,"('2-s2.0-85043684245', 'Cortese')",Article,AAN,https://api.elsevier.com/content/abstract/scopus_id/85043684245,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043684245&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043684245&origin=inward
